tweet_id,favorite_count,retweet_count
710844581445812225,2470,657
710833117892898816,2608,512
710658690886586372,2240,543
710609963652087808,4658,2293
710588934686908417,4393,1796
710296729921429505,2311,714
710283270106132480,2091,503
710272297844797440,4396,1206
710269109699739648,2325,1077
710153181850935296,2826,864
710140971284037632,2673,851
710117014656950272,5301,1905
709918798883774466,3398,1053
709901256215666688,645,99
709852847387627521,3415,1160
709566166965075968,3453,1157
709556954897764353,3192,1034
709519240576036864,1454,227
709449600415961088,2145,549
709409458133323776,2537,654
709225125749587968,2347,553
709207347839836162,12114,5569
709198395643068416,2379,618
709179584944730112,1950,647
709158332880297985,1975,400
709042156699303936,4591,1574
708853462201716736,1758,640
708845821941387268,2894,864
708834316713893888,1638,485
708810915978854401,15987,6686
708738143638450176,2678,784
708711088997666817,2457,692
708479650088034305,2472,656
708469915515297792,3017,787
708400866336894977,15486,9719
708356463048204288,3474,1271
708349470027751425,2290,714
708149363256774660,4176,1505
708130923141795840,3287,825
708119489313951744,2617,949
708109389455101952,1894,536
708026248782585858,4273,1863
707995814724026368,3043,1092
707983188426153984,48,2
707969809498152960,2618,931
707776935007539200,3179,925
707741517457260545,2415,588
707738799544082433,3972,2381
707693576495472641,3304,957
707629649552134146,2494,837
707610948723478529,16484,6127
707420581654872064,2193,672
707411934438625280,2233,580
707387676719185920,3391,1236
707377100785885184,3181,1054
707315916783140866,2406,617
707297311098011648,2704,756
707059547140169728,2525,652
707038192327901184,2123,760
707021089608753152,3970,1307
707014260413456384,2253,581
706904523814649856,14138,7605
706901761596989440,1991,565
706681918348251136,3205,945
706644897839910912,2497,1054
706593038911545345,2097,611
706538006853918722,3375,1383
706516534877929472,3030,1000
706346369204748288,3354,899
706310011488698368,20665,7645
706291001778950144,1659,462
706265994973601792,2661,902
706169069255446529,3795,2137
706166467411222528,5003,1552
706153300320784384,1437,372
705975130514706432,3015,707
705970349788291072,3093,866
705898680587526145,2301,533
705786532653883392,1877,499
705591895322394625,3083,1111
705475953783398401,2878,881
705442520700944385,4292,1566
705428427625635840,3698,1618
705239209544720384,2908,731
705223444686888960,2521,773
705102439679201280,2083,502
705066031337840642,2130,598
704871453724954624,4159,1089
704859558691414016,2186,519
704847917308362754,4925,1469
704819833553219584,2567,949
704761120771465216,6455,2829
704499785726889984,2831,982
704491224099647488,729,75
704480331685040129,3296,1035
704364645503647744,7764,3440
704347321748819968,1529,339
704134088924532736,1465,439
704113298707505153,1803,555
704054845121142784,2838,890
703774238772166656,1788,441
703769065844768768,3179,1102
703631701117943808,2500,653
703611486317502464,3726,1481
703425003149250560,3700,1320
703407252292673536,2366,673
703382836347330562,3407,1107
703356393781329922,1860,373
703268521220972544,1925,527
703079050210877440,7183,2980
703041949650034688,25578,12046
702932127499816960,2515,696
702899151802126337,1567,438
702684942141153280,3142,1033
702671118226825216,2131,542
702598099714314240,11898,3334
702539513671897089,2802,926
702332542343577600,3089,1501
702321140488925184,3187,1013
702276748847800320,2402,749
702217446468493312,4653,1301
701981390485725185,3342,956
701952816642965504,3740,993
701889187134500865,3444,1343
701805642395348998,3320,1614
701601587219795968,2035,438
701570477911896070,2733,900
701545186879471618,2587,589
701214700881756160,11862,4926
700890391244103680,2157,548
700864154249383937,2527,605
700847567345688576,2389,484
700796979434098688,2369,907
700747788515020802,22175,8976
700518061187723268,2536,770
700505138482569216,2228,549
700462010979500032,4002,1721
700167517596164096,2564,709
700151421916807169,2182,649
700143752053182464,7314,2616
700062718104104960,2571,664
700029284593901568,2017,569
700002074055016451,3213,1296
699801817392291840,2955,918
699788877217865730,2170,495
699779630832685056,2658,1194
699775878809702401,1902,583
699691744225525762,10006,4451
699446877801091073,5787,2534
699434518667751424,2112,496
699423671849451520,1319,310
699413908797464576,2032,607
699370870310113280,1846,425
699323444782047232,3065,837
699088579889332224,2187,610
699079609774645248,2378,629
699072405256409088,2893,1149
699060279947165696,3641,1742
699036661657767936,2537,1168
698989035503689728,3254,943
698953797952008193,2605,884
698907974262222848,2468,602
698710712454139905,2400,659
698703483621523456,1412,361
698635131305795584,1258,332
698549713696649216,2254,604
698355670425473025,1801,432
698342080612007937,2209,933
698262614669991936,4640,1934
698195409219559425,16318,5781
698178924120031232,2735,718
697995514407682048,1481,326
697990423684476929,3192,1251
697943111201378304,2325,654
697881462549430272,2932,1127
697630435728322560,1700,526
697616773278015490,3066,981
697596423848730625,2928,1224
697575480820686848,1985,484
697516214579523584,1997,1077
697482927769255936,2349,645
697463031882764288,3329,1363
697270446429966336,4579,1820
697259378236399616,3208,973
697255105972801536,2980,1118
697242256848379904,2453,645
696900204696625153,3078,992
696894894812565505,2277,663
696886256886657024,4716,1740
696877980375769088,2379,687
696754882863349760,1442,352
696744641916489729,2016,901
696713835009417216,2310,627
696518437233913856,3806,1663
696490539101908992,1183,138
696488710901260288,2447,991
696405997980676096,3114,1122
696100768806522880,1875,631
695816827381944320,2931,1122
695794761660297217,3075,746
695767669421768709,1808,716
695629776980148225,4446,2028
695446424020918272,4283,1759
695409464418041856,8444,3469
695314793360662529,3520,1406
695095422348574720,2564,595
695074328191332352,2765,1061
695064344191721472,1558,574
695051054296211456,2585,768
694925794720792577,2622,888
694905863685980160,2667,909
694669722378485760,34860,13887
694356675654983680,1465,279
694352839993344000,1979,594
694342028726001664,1541,473
694329668942569472,1939,487
694206574471057408,4047,1974
694183373896572928,2863,899
694001791655137281,3314,990
693993230313091072,1823,391
693942351086120961,1701,355
693647888581312512,2614,564
693644216740769793,1315,119
693642232151285760,2472,398
693629975228977152,2379,771
693622659251335168,1496,361
693590843962331137,4903,1893
693582294167244802,1600,237
693486665285931008,1723,613
693280720173801472,3257,1203
693267061318012928,2318,790
693262851218264065,2149,482
693231807727280129,2796,719
693155686491000832,7672,3114
693109034023534592,1664,590
693095443459342336,1806,442
692919143163629568,2607,731
692905862751522816,2356,845
692901601640583168,1712,582
692894228850999298,2200,768
692828166163931137,2795,862
692752401762250755,6617,3526
692568918515392513,4235,1483
692535307825213440,3065,1316
692530551048294401,1780,399
692423280028966913,1436,220
692417313023332352,9122,3352
692187005137076224,2466,789
692158366030913536,2091,764
692142790915014657,1605,379
692041934689402880,3310,1225
692017291282812928,2814,924
691820333922455552,3858,1597
691793053716221953,7922,4097
691756958957883396,2763,962
691675652215414786,1901,493
691483041324204033,2324,543
691459709405118465,3934,1103
691444869282295808,2569,823
691416866452082688,18805,7392
691321916024623104,2504,640
691096613310316544,2883,854
691090071332753408,1675,324
690989312272396288,5743,2778
690959652130045952,3479,1207
690938899477221376,3984,1886
690932576555528194,3192,982
690735892932222976,3685,1224
690728923253055490,2117,501
690690673629138944,2259,798
690649993829576704,1262,265
690607260360429569,291,17
690597161306841088,1898,582
690400367696297985,1835,433
690374419777196032,3163,816
690360449368465409,2592,853
690348396616552449,1466,497
690248561355657216,1633,403
690021994562220032,2715,995
690015576308211712,2421,712
690005060500217858,3563,1625
689999384604450816,1375,354
689993469801164801,1416,432
689977555533848577,1334,433
689905486972461056,2380,676
689877686181715968,2954,1122
689835978131935233,2107,724
689661964914655233,3140,905
689659372465688576,10081,3728
689623661272240129,2169,622
689599056876867584,11338,5330
689557536375177216,1993,442
689517482558820352,3307,1388
689289219123089408,2195,903
689283819090870273,3168,1060
689280876073582592,1927,683
689275259254616065,1114,236
689255633275777024,2487,1048
689154315265683456,2999,960
689143371370250240,1962,488
688916208532455424,2637,834
688908934925697024,2051,739
688898160958271489,2036,756
688894073864884227,2181,662
688828561667567616,1347,357
688804835492233216,942,184
688789766343622656,2158,640
688547210804498433,2526,675
688519176466644993,2259,708
688385280030670848,9028,4328
688211956440801280,2180,802
688179443353796608,2074,566
688116655151435777,2752,748
688064179421470721,1689,351
687841446767013888,5324,2421
687826841265172480,2671,1087
687818504314159109,2411,924
687807801670897665,2325,693
687732144991551489,1709,641
687704180304273409,2371,817
687664829264453632,1885,493
687494652870668288,1841,558
687480748861947905,1560,232
687476254459715584,1925,516
687460506001633280,2008,530
687399393394311168,1836,599
687317306314240000,19596,8875
687312378585812992,4244,1837
687127927494963200,5284,2199
687124485711986689,2122,490
687109925361856513,5642,2376
687102708889812993,2282,941
687096057537363968,2173,589
686947101016735744,8402,3089
686760001961103360,3427,1340
686749460672679938,3390,1407
686730991906516992,4028,1161
686683045143953408,2752,779
686618349602762752,3601,1316
686606069955735556,1838,526
686394059078897668,1695,668
686386521809772549,3175,855
686377065986265092,2145,550
686358356425093120,2123,644
686286779679375361,3905,1616
686050296934563840,2162,706
686035780142297088,1115,112
686034024800862208,2990,1108
686007916130873345,2415,399
686003207160610816,1782,602
685973236358713344,2038,505
685943807276412928,1587,574
685906723014619143,7286,2772
685681090388975616,1975,118
685667379192414208,2294,546
685663452032069632,3140,1411
685641971164143616,2850,752
685547936038666240,31992,15059
685532292383666176,2939,1118
685325112850124800,9167,3832
685321586178670592,2574,606
685315239903100929,3205,1008
685307451701334016,2020,421
685268753634967552,3016,1161
685198997565345792,2270,648
685169283572338688,4000,1387
684969860808454144,2324,356
684959798585110529,6620,3025
684940049151070208,3121,1007
684926975086034944,3394,450
684914660081053696,3400,1407
684902183876321280,1813,509
684880619965411328,2025,781
684830982659280897,34067,20962
684800227459624960,2652,972
684594889858887680,8649,3391
684588130326986752,3999,1369
684567543613382656,2924,1171
684538444857667585,2582,919
684481074559381504,3774,1136
684460069371654144,1921,542
684241637099323392,7890,3157
684225744407494656,1198,199
684222868335505415,3724,1315
684200372118904832,2091,1005
684195085588783105,1851,491
684188786104872960,3397,1126
684177701129875456,1958,642
684147889187209216,2914,1472
684122891630342144,1949,454
684097758874210310,3989,1390
683857920510050305,3699,1083
683852578183077888,1887,334
683849932751646720,2544,921
683834909291606017,2553,1080
683828599284170753,2720,1030
683773439333797890,3246,1297
683742671509258241,6286,3194
683515932363329536,7126,2786
683498322573824003,3086,936
683481228088049664,2596,967
683462770029932544,2354,650
683449695444799489,3768,1559
683391852557561860,7433,2328
683357973142474752,2814,887
683142553609318400,2793,1006
683111407806746624,3312,880
683098815881154561,2115,633
683078886620553216,1945,546
683030066213818368,2107,719
682962037429899265,35692,15882
682808988178739200,1727,161
682788441537560576,2406,1074
682750546109968385,1480,420
682697186228989953,1279,350
682662431982772225,2969,1039
682638830361513985,2012,576
682429480204398592,3339,1115
682406705142087680,7342,1692
682393905736888321,2173,640
682389078323662849,1614,450
682303737705140231,2967,943
682259524040966145,4013,1150
682242692827447297,3137,1111
682088079302213632,17705,9508
682059653698686977,4795,1613
682047327939461121,3106,909
682032003584274432,6396,1921
682003177596559360,3026,1461
681981167097122816,2733,997
681891461017812993,2397,784
681694085539872773,12442,3923
681679526984871937,1714,426
681654059175129088,2563,885
681610798867845120,1839,448
681579835668455424,3441,1254
681523177663676416,13860,5551
681340665377193984,1596,269
681339448655802368,9025,3946
681320187870711809,2566,714
681302363064414209,3810,1749
681297372102656000,3121,914
681281657291280384,3141,1060
681261549936340994,1413,260
681242418453299201,1439,509
681231109724700672,2337,467
681193455364796417,3584,1422
680970795137544192,2338,630
680959110691590145,4450,1937
680940246314430465,3095,1004
680934982542561280,2034,419
680913438424612864,2339,598
680889648562991104,1709,354
680836378243002368,3354,1269
680805554198020098,2083,643
680801747103793152,2312,792
680798457301471234,2758,996
680609293079592961,2546,671
680583894916304897,3506,1279
680497766108381184,4111,1838
680494726643068929,1674,470
680473011644985345,2473,725
680440374763077632,1407,482
680221482581123072,1428,284
680206703334408192,2745,1119
680191257256136705,2081,480
680176173301628928,3777,1485
680161097740095489,2251,710
680145970311643136,3490,1686
680130881361686529,2223,906
680115823365742593,2643,869
680100725817409536,3478,1320
680085611152338944,12419,8664
680070545539371008,2504,827
679877062409191424,1921,627
679872969355714560,2131,644
679862121895714818,2383,592
679854723806179328,2764,1178
679844490799091713,2294,732
679828447187857408,35083,13478
679777920601223168,3014,1055
679736210798047232,2030,760
679729593985699840,2097,796
679722016581222400,1615,451
679530280114372609,4621,2007
679527802031484928,2553,696
679511351870550016,3259,1216
679503373272485890,3073,1410
679475951516934144,2029,617
679462823135686656,30478,18039
679405845277462528,2288,1153
679158373988876288,20553,7711
679148763231985668,2693,989
679132435750195208,2883,1112
679111216690831360,5777,2481
679062614270468097,16368,7721
679047485189439488,2168,635
679001094530465792,2742,1173
678991772295516161,2205,1105
678969228704284672,1583,435
678800283649069056,2480,859
678798276842360832,3338,1103
678774928607469569,2713,865
678767140346941444,3407,1303
678764513869611008,1580,447
678755239630127104,6837,3133
678740035362037760,3621,1587
678708137298427904,5394,2320
678675843183484930,2756,1396
678643457146150913,1976,384
678446151570427904,3861,1462
678424312106393600,5271,2433
678410210315247616,4050,1722
678399652199309312,77278,30474
678396796259975168,1540,397
678389028614488064,1797,402
678380236862578688,2343,865
678341075375947776,1666,511
678334497360859136,1249,236
678278586130948096,11000,5833
678255464182861824,1531,348
678023323247357953,1840,362
678021115718029313,13100,6042
677961670166224897,3292,1611
677918531514703872,1287,388
677895101218201600,4627,1976
677716515794329600,2929,937
677700003327029250,3258,1384
677698403548192770,1183,306
677687604918272002,2402,803
677673981332312066,3196,1434
677662372920729601,1872,903
677644091929329666,1786,770
677573743309385728,2050,668
677565715327688705,1252,438
677557565589463040,2355,1103
677547928504967168,6664,3501
677530072887205888,1026,218
677335745548390400,2921,1676
677334615166730240,1291,270
677331501395156992,1045,224
677328882937298944,3510,1434
677314812125323265,1584,510
677301033169788928,1179,385
677269281705472000,1896,674
677228873407442944,3415,1562
677187300187611136,2618,870
676975532580409345,2652,1017
676957860086095872,2148,772
676949632774234114,1253,375
676948236477857792,2063,819
676946864479084545,1660,347
676942428000112642,1984,711
676936541936185344,12216,4720
676916996760600576,2849,1723
676897532954456065,2152,692
676864501615042560,1999,668
676821958043033607,21931,14783
676819651066732545,1742,632
676811746707918848,1370,407
676776431406465024,4787,1929
676617503762681856,2755,909
676613908052996102,1035,191
676606785097199616,1813,411
676603393314578432,1111,363
676593408224403456,4373,2048
676590572941893632,879,116
676588346097852417,2200,743
676582956622721024,1141,261
676575501977128964,2461,1063
676533798876651520,1798,521
676496375194980353,1459,508
676470639084101634,11119,4446
676440007570247681,1655,627
676430933382295552,1339,321
676263575653122048,1995,512
676237365392908289,1152,268
676219687039057920,73209,29463
676215927814406144,1657,546
676191832485810177,2177,982
676146341966438401,1842,631
676121918416756736,2067,1106
676101918813499392,2710,1114
676098748976615425,2857,1343
676089483918516224,1250,415
675898130735476737,1535,537
675891555769696257,2025,812
675888385639251968,2267,905
675878199931371520,3981,1324
675870721063669760,1555,533
675853064436391936,2566,1215
675849018447167488,901,133
675845657354215424,2154,828
675822767435051008,1448,510
675820929667219457,999,223
675798442703122432,9768,3246
675781562965868544,1541,445
675740360753160193,1112,321
675710890956750848,1791,769
675707330206547968,1883,641
675706639471788032,618,89
675534494439489536,1749,387
675531475945709568,1122,361
675522403582218240,986,272
675517828909424640,1232,439
675501075957489664,16337,5532
675497103322386432,2989,1217
675489971617296384,1228,563
675483430902214656,1757,922
675432746517426176,1445,539
675372240448454658,1604,490
675362609739206656,1005,215
675354435921575936,30907,15818
675349384339542016,3735,2145
675334060156301312,2630,1212
675166823650848770,3372,1493
675153376133427200,5924,2423
675149409102012420,3547,1595
675147105808306176,896,218
675146535592706048,1119,276
675145476954566656,2034,842
675135153782571009,1235,446
675113801096802304,1847,742
675111688094527488,909,236
675109292475830276,2662,1059
675047298674663426,1002,301
675015141583413248,2552,1111
675006312288268288,927,209
675003128568291329,1486,436
674999807681908736,2126,1041
674805413498527744,812,337
674800520222154752,2860,806
674793399141146624,2373,1026
674790488185167872,1044,235
674788554665512960,768,196
674781762103414784,1908,1122
674774481756377088,1048,445
674767892831932416,1719,729
674764817387900928,752,222
674754018082705410,1294,412
674752233200820224,1381,434
674743008475090944,1316,512
674742531037511680,460,49
674739953134403584,1042,362
674737130913071104,612,81
674690135443775488,1089,446
674670581682434048,1526,610
674664755118911488,863,230
674646392044941312,1360,456
674644256330530816,985,256
674638615994089473,1600,551
674632714662858753,1422,539
674606911342424069,888,93
674468880899788800,5905,1901
674447403907457024,1008,338
674436901579923456,1051,366
674422304705744896,1355,503
674416750885273600,656,130
674410619106390016,1140,434
674394782723014656,1434,534
674372068062928900,808,299
674330906434379776,539,71
674318007229923329,1337,485
674307341513269249,10749,6503
674291837063053312,13870,5478
674271431610523648,1473,684
674269164442398721,865,214
674265582246694913,1543,789
674262580978937856,1245,423
674255168825880576,1381,510
674082852460433408,720,156
674075285688614912,936,267
674063288070742018,6016,2040
674053186244734976,3116,1208
674051556661161984,1376,461
674045139690631169,1328,600
674042553264685056,685,118
674038233588723717,1042,397
674036086168010753,810,192
674024893172875264,1678,1146
674019345211760640,1068,285
674014384960745472,1475,600
674008982932058114,1132,332
673956914389192708,1846,898
673919437611909120,1110,349
673906403526995968,2997,1535
673887867907739649,887,239
673716320723169284,2914,704
673715861853720576,3336,1925
673711475735838725,985,281
673709992831262724,794,247
673708611235921920,1017,267
673707060090052608,1041,365
673705679337693185,1190,383
673700254269775872,1350,530
673697980713705472,3735,1829
673689733134946305,1642,606
673688752737402881,1185,460
673686845050527744,1353,404
673680198160809984,1293,434
673662677122719744,1187,344
673656262056419329,682,221
673636718965334016,1040,337
673612854080196609,1506,671
673583129559498752,1130,336
673580926094458881,783,254
673576835670777856,1307,524
673363615379013632,972,283
673359818736984064,1361,628
673355879178194945,1418,534
673352124999274496,1576,507
673350198937153538,714,195
673345638550134785,2358,1175
673343217010679808,916,250
673342308415348736,1200,534
673320132811366400,12667,7326
673317986296586240,832,235
673295268553605120,7079,2945
673270968295534593,1015,338
673240798075449344,1346,662
673213039743795200,2101,780
673148804208660480,1601,583
672997845381865473,1860,665
672995267319328768,893,269
672988786805112832,923,268
672984142909456390,1187,509
672980819271634944,1711,944
672975131468300288,1574,840
672970152493887488,891,333
672968025906282496,1254,500
672964561327235073,1341,602
672902681409806336,1288,461
672898206762672129,853,394
672884426393653248,1444,786
672877615439593473,972,328
672834301050937345,1234,533
672828477930868736,1180,458
672640509974827008,922,295
672622327801233409,1215,450
672614745925664768,1150,541
672609152938721280,1042,360
672604026190569472,1042,373
672594978741354496,1253,570
672591762242805761,898,310
672591271085670400,675,174
672538107540070400,963,340
672523490734551040,591,156
672488522314567680,1046,404
672482722825261057,1060,554
672481316919734272,678,120
672475084225949696,1362,650
672466075045466113,1275,489
672272411274932228,6042,3120
672267570918129665,1398,570
672264251789176834,1064,309
672256522047614977,2659,1424
672254177670729728,1350,693
672248013293752320,1628,559
672245253877968896,643,143
672239279297454080,847,302
672231046314901505,1710,938
672222792075620352,742,194
672205392827572224,2115,1063
672169685991993344,962,340
672160042234327040,828,333
672139350159835138,1638,647
672125275208069120,2250,1069
672095186491711488,933,341
672082170312290304,891,341
672068090318987265,1213,473
671896809300709376,8007,3884
671891728106971137,1232,528
671882082306625538,3265,1292
671879137494245376,1332,615
671874878652489728,1185,514
671866342182637568,1058,454
671855973984772097,846,403
671789708968640512,6644,3216
671768281401958400,1123,458
671763349865160704,1572,836
671744970634719232,1272,711
671743150407421952,708,222
671735591348891648,1358,699
671729906628341761,7985,4037
671561002136281088,12008,6722
671550332464455680,852,194
671547767500775424,1264,545
671544874165002241,1840,967
671542985629241344,1027,525
671538301157904385,876,355
671536543010570240,1109,371
671533943490011136,963,536
671528761649688577,790,239
671520732782923777,1315,491
671518598289059840,887,272
671511350426865664,1492,651
671504605491109889,6560,3314
671497587707535361,864,418
671488513339211776,939,443
671486386088865792,543,182
671485057807351808,716,218
671390180817915904,1352,691
671362598324076544,1042,275
671357843010908160,376,146
671355857343524864,456,112
671347597085433856,894,394
671186162933985280,687,193
671182547775299584,1048,313
671166507850801152,818,317
671163268581498880,1544,1021
671159727754231808,341,74
671154572044468225,664,205
671151324042559489,623,140
671147085991960577,623,200
671141549288370177,1086,605
671138694582165504,863,371
671134062904504320,695,176
671122204919246848,3260,2329
671115716440031232,1281,721
671109016219725825,1072,403
670995969505435648,1036,268
670842764863651840,23176,8059
670840546554966016,548,180
670838202509447168,1044,643
670833812859932673,409,113
670832455012716544,685,198
670826280409919488,5163,3767
670823764196741120,729,173
670822709593571328,570,89
670815497391357952,2964,1427
670811965569282048,1060,248
670807719151067136,1095,455
670804601705242624,1837,887
670803562457407488,321,83
670797304698376195,692,216
670792680469889025,778,256
670789397210615808,621,222
670786190031921152,559,183
670783437142401025,779,352
670782429121134593,1440,711
670780561024270336,745,267
670778058496974848,314,69
670764103623966721,1019,391
670755717859713024,412,98
670733412878163972,900,474
670727704916926465,785,329
670717338665226240,1116,445
670704688707301377,728,345
670691627984359425,553,223
670679630144274432,706,259
670676092097810432,230,38
670668383499735048,10009,4618
670474236058800128,1418,684
670468609693655041,337,82
670465786746662913,912,505
670452855871037440,516,189
670449342516494336,1133,601
670444955656130560,6333,1844
670442337873600512,607,186
670435821946826752,997,478
670434127938719744,1330,598
670428280563085312,1305,572
670427002554466305,493,148
670421925039075328,1228,590
670420569653809152,579,291
670417414769758208,538,302
670411370698022913,1894,825
670408998013820928,523,204
670403879788544000,402,141
670385711116361728,528,191
670374371102445568,704,250
670361874861563904,310,60
670338931251150849,401,101
670319130621435904,3657,1131
670303360680108032,409,121
670290420111441920,653,266
670093938074779648,963,306
670086499208155136,656,231
670079681849372674,2079,1134
670073503555706880,1465,730
670069087419133954,584,220
670061506722140161,711,308
670055038660800512,625,301
670046952931721218,609,159
670040295598354432,707,104
670037189829525505,557,255
670003130994700288,314,84
669993076832759809,305,75
669972011175813120,415,142
669970042633789440,285,51
669942763794931712,472,146
669926384437997569,355,89
669923323644657664,222,53
669753178989142016,752,368
669749430875258880,243,61
669684865554620416,477,82
669683899023405056,355,102
669682095984410625,331,125
669680153564442624,629,266
669661792646373376,759,396
669625907762618368,3300,1680
669603084620980224,895,336
669597912108789760,482,140
669583744538451968,1395,857
669573570759163904,409,129
669571471778410496,1486,940
669567591774625800,220,48
669564461267722241,368,112
669393256313184256,337,69
669375718304980992,1241,675
669371483794317312,461,165
669367896104181761,429,140
669363888236994561,585,211
669359674819481600,348,112
669354382627049472,2529,1183
669353438988365824,588,241
669351434509529089,404,168
669328503091937280,953,385
669327207240699904,538,113
669324657376567296,461,193
669216679721873412,1115,377
669214165781868544,408,149
669203728096960512,941,433
669037058363662336,611,288
669015743032369152,695,346
669006782128353280,543,225
669000397445533696,19616,5891
668994913074286592,413,208
668992363537309700,699,314
668989615043424256,629,307
668988183816871936,845,426
668986018524233728,513,151
668981893510119424,502,277
668979806671884288,745,323
668975677807423489,1223,538
668967877119254528,135,21
668960084974809088,658,225
668955713004314625,257,65
668932921458302977,243,53
668902994700836864,297,92
668892474547511297,375,136
668872652652679168,493,279
668852170888998912,424,148
668826086256599040,405,124
668815180734689280,522,242
668779399630725120,671,343
668655139528511488,489,203
668645506898350081,812,487
668643542311546881,811,479
668641109086707712,999,501
668636665813057536,969,459
668633411083464705,2611,1476
668631377374486528,660,293
668627278264475648,291,101
668625577880875008,356,120
668623201287675904,1327,693
668620235289837568,186,37
668614819948453888,578,295
668587383441514497,1564,989
668567822092664832,224,49
668544745690562560,481,212
668542336805281792,425,195
668537837512433665,238,66
668528771708952576,435,204
668507509523615744,303,95
668496999348633600,379,120
668484198282485761,394,217
668480044826800133,426,133
668466899341221888,830,470
668297328638447616,584,274
668291999406125056,228,29
668286279830867968,471,126
668274247790391296,769,217
668268907921326080,517,214
668256321989451776,1209,550
668248472370458624,894,437
668237644992782336,5781,2615
668226093875376128,274,94
668221241640230912,482,182
668204964695683073,525,182
668190681446379520,608,186
668171859951755264,455,175
668154635664932864,466,288
668142349051129856,541,259
668113020489474048,625,217
667937095915278337,1165,736
667924896115245057,277,99
667915453470232577,196,51
667911425562669056,458,271
667902449697558528,806,351
667886921285246976,1746,990
667885044254572545,771,431
667878741721415682,371,108
667873844930215936,583,374
667866724293877760,2850,957
667861340749471744,229,74
667832474953625600,274,57
667806454573760512,987,452
667801013445750784,306,87
667793409583771648,653,308
667782464991965184,387,227
667773195014021121,218,48
667766675769573376,408,201
667728196545200128,356,143
667724302356258817,447,292
667550904950915073,0,31
667550882905632768,0,27
667549055577362432,5379,2080
667546741521195010,317,115
667544320556335104,806,490
667538891197542400,191,60
667534815156183040,763,485
667530908589760512,436,218
667524857454854144,1589,1037
667517642048163840,344,177
667509364010450944,6362,1967
667502640335572993,507,204
667495797102141441,486,245
667491009379606528,484,207
667470559035432960,235,89
667455448082227200,179,56
667453023279554560,290,81
667443425659232256,724,534
667437278097252352,420,217
667435689202614272,286,79
667405339315146752,432,206
667393430834667520,179,51
667369227918143488,340,151
667211855547486208,450,221
667200525029539841,571,240
667192066997374976,356,90
667188689915760640,692,364
667182792070062081,13305,5657
667177989038297088,178,50
667176164155375616,568,418
667174963120574464,230,72
667171260800061440,203,77
667165590075940865,2503,1035
667160273090932737,237,56
667152164079423490,44447,15509
667138269671505920,4253,2004
667119796878725120,310,121
667090893657276420,312,115
667073648344346624,375,109
667070482143944705,77,13
667065535570550784,157,41
667062181243039745,204,47
667044094246576128,174,44
667012601033924608,420,202
666996132027977728,226,81
666983947667116034,2370,898
666837028449972224,752,506
666835007768551424,195,72
666826780179869698,238,83
666817836334096384,471,230
666804364988780544,216,84
666786068205871104,699,441
666781792255496192,358,175
666776908487630848,323,156
666739327293083650,220,60
666701168228331520,396,195
666691418707132416,171,44
666649482315059201,1035,568
666644823164719104,219,73
666454714377183233,474,196
666447344410484738,94,18
666437273139982337,112,42
666435652385423360,150,45
666430724426358785,290,173
666428276349472768,150,73
666421158376562688,293,101
666418789513326592,111,41
666411507551481857,396,286
666407126856765440,98,31
666396247373291520,155,73
666373753744588802,169,78
666362758909284353,702,502
666353288456101888,193,64
666345417576210432,267,128
666337882303524864,179,81
666293911632134144,450,312
666287406224695296,131,57
666273097616637952,157,70
666268910803644416,94,32
666104133288665088,13290,5810
666102155909144576,69,11
666099513787052032,140,57
666094000022159362,153,66
666082916733198337,101,41
666073100786774016,284,141
666071193221509120,135,52
666063827256086533,439,191
666058600524156928,103,51
666057090499244032,263,120
666055525042405380,404,214
666051853826850816,1098,752
666050758794694657,121,51
666049248165822465,96,39
666044226329800704,265,124
666033412701032449,109,39
666029285002620928,119,41
666020888022790149,2354,448
892420643555336193,35375,7468
892177421306343426,30611,5545
891815181378084864,23030,3670
891689557279858688,38664,7643
891327558926688256,36940,8242
891087950875897856,18627,2757
890971913173991426,10818,1791
890729181411237888,59601,16704
890609185150312448,25626,3813
890240255349198849,29251,6480
890006608113172480,28194,6494
889880896479866881,25654,4412
889665388333682689,44045,8853
889638837579907072,24773,3964
889531135344209921,13939,1998
889278841981685760,23128,4714
888917238123831296,26742,3973
888804989199671297,23476,3744
888554962724278272,18093,3061
888078434458587136,19993,3072
887705289381826560,27808,4780
887517139158093824,42588,10426
887473957103951883,63020,15917
887343217045368832,30916,9324
887101392804085760,28131,5278
886983233522544640,31953,6771
886736880519319552,10975,2821
886680336477933568,20662,3962
886366144734445568,19393,2803
886267009285017600,110,4
886258384151887873,25672,5601
886054160059072513,0,96
885984800019947520,29915,5949
885528943205470208,33005,5662
885518971528720385,18810,3299
885311592912609280,0,16376
885167619883638784,20072,3867
884925521741709313,70639,15974
884876753390489601,25522,4944
884562892145688576,22322,4158
884441805382717440,24894,5048
884247878851493888,66528,17969
884162670584377345,18747,2651
883838122936631299,20066,3026
883482846933004288,42070,8744
883360690899218434,20839,3265
883117836046086144,34026,5876
882992080364220416,21931,3434
882762694511734784,25937,4323
882627270321602560,25716,5376
882268110199369728,41138,10273
882045870035918850,26911,4312
881906580714921986,22382,3016
881666595344535552,46531,9452
881633300179243008,116,7
881536004380872706,45428,14185
881268444196462592,21400,4696
880935762899988482,15721,2481
880872448815771648,19559,3392
880465832366813184,26144,5511
